137.0,7,5,244
137.0,7,6,245
137.0,7,7,254
137.0,7,8,247
137.0,7,9,254
161.0,7,0,253
161.0,7,1,251
161.0,7,2,254
161.0,7,3,254
161.0,7,4,250
161.0,7,5,260
161.0,7,6,252
161.0,7,7,251
161.0,7,8,263
161.0,7,9,250
189.0,7,0,258
189.0,7,1,260
189.0,7,2,258
189.0,7,3,259
189.0,7,4,259
189.0,7,5,259
189.0,7,6,264
189.0,7,7,265
189.0,7,8,265
189.0,7,9,259
222.0,7,0,263
222.0,7,1,265
222.0,7,2,265
222.0,7,3,267
222.0,7,4,264
222.0,7,5,269
222.0,7,6,262
222.0,7,7,264
222.0,7,8,268
222.0,7,9,264
260.0,7,0,270
260.0,7,1,269
260.0,7,2,282
260.0,7,3,267
260.0,7,4,272
260.0,7,5,274
260.0,7,6,270
260.0,7,7,274
260.0,7,8,271
260.0,7,9,269
305.0,7,0,294
305.0,7,1,298
305.0,7,2,291
305.0,7,3,301
305.0,7,4,295
305.0,7,5,292
305.0,7,6,294
305.0,7,7,294
305.0,7,8,292
305.0,7,9,293
357.0,7,0,297
357.0,7,1,304
357.0,7,2,303
357.0,7,3,306
357.0,7,4,301
357.0,7,5,299
357.0,7,6,304
357.0,7,7,306
357.0,7,8,310
357.0,7,9,308
418.0,7,0,311
418.0,7,1,310
418.0,7,2,308
418.0,7,3,315
418.0,7,4,310
418.0,7,5,318
418.0,7,6,307
418.0,7,7,312
418.0,7,8,308
418.0,7,9,316
490.0,7,0,330
490.0,7,1,334
490.0,7,2,324
490.0,7,3,319
490.0,7,4,349
490.0,7,5,341
490.0,7,6,341
490.0,7,7,332
490.0,7,8,322
490.0,7,9,337
574.0,7,0,338
574.0,7,1,351
574.0,7,2,336
574.0,7,3,349
574.0,7,4,350
574.0,7,5,348
574.0,7,6,347
574.0,7,7,350
574.0,7,8,338
574.0,7,9,351
672.0,7,0,354
672.0,7,1,356
672.0,7,2,357
672.0,7,3,351
672.0,7,4,373
672.0,7,5,367
672.0,7,6,358
672.0,7,7,359
672.0,7,8,353
672.0,7,9,362
787.0,7,0,359
787.0,7,1,378
787.0,7,2,376
787.0,7,3,365
787.0,7,4,363
787.0,7,5,372
787.0,7,6,376
787.0,7,7,383
787.0,7,8,354
787.0,7,9,379
921.0,7,0,392
921.0,7,1,396
921.0,7,2,380
921.0,7,3,387
921.0,7,4,378
921.0,7,5,381
921.0,7,6,379
921.0,7,7,391
921.0,7,8,383
921.0,7,9,390
1078.0,7,0,405
1078.0,7,1,392
1078.0,7,2,414
1078.0,7,3,397
1078.0,7,4,406
1078.0,7,5,406
1078.0,7,6,408
1078.0,7,7,399
1078.0,7,8,402
1078.0,7,9,400
1262.0,7,0,407
1262.0,7,1,443
1262.0,7,2,410
1262.0,7,3,396
1262.0,7,4,434
1262.0,7,5,427
1262.0,7,6,404
1262.0,7,7,402
1262.0,7,8,426
1262.0,7,9,434
1477.0,7,0,435
1477.0,7,1,424
1477.0,7,2,445
1477.0,7,3,428
1477.0,7,4,446
1477.0,7,5,417
1477.0,7,6,420
1477.0,7,7,428
1477.0,7,8,433
1477.0,7,9,420
1729.0,7,0,424
1729.0,7,1,434
1729.0,7,2,428
1729.0,7,3,424
1729.0,7,4,454
1729.0,7,5,489
1729.0,7,6,478
1729.0,7,7,420
1729.0,7,8,420
1729.0,7,9,426
2023.0,7,0,461
2023.0,7,1,461
2023.0,7,2,454
2023.0,7,3,456
2023.0,7,4,456
2023.0,7,5,471
2023.0,7,6,455
2023.0,7,7,458
2023.0,7,8,443
2023.0,7,9,447
2367.0,7,0,466
2367.0,7,1,477
2367.0,7,2,467
2367.0,7,3,470
2367.0,7,4,480
2367.0,7,5,491
2367.0,7,6,470
2367.0,7,7,473
2367.0,7,8,491
2367.0,7,9,490
2770.0,7,0,510
2770.0,7,1,486
2770.0,7,2,510
2770.0,7,3,486
2770.0,7,4,487
2770.0,7,5,494
2770.0,7,6,492
2770.0,7,7,495
2770.0,7,8,487
2770.0,7,9,511
3241.0,7,0,577
3241.0,7,1,585
3241.0,7,2,574
3241.0,7,3,598
3241.0,7,4,594
3241.0,7,5,562
3241.0,7,6,591
3241.0,7,7,582
3241.0,7,8,576
3241.0,7,9,577
